"X","Y","D_epicenter(km)","Geo_zone","Footprint(m2)","Num_floors","Construction_year","Building_type","AB 0s","AB -1s","AB 0.05s","AB 0.1s","AB 0.5s","AB 1s","AB 1.5s","AB 2s","AB 3s","AB 4s","Damage_state"
7473444.692,4842852.16,5.27,"z6",30,1,1992,"bt6.",0.219183,11.3071,0.304209,0.459035,0.223537,0.0778728,0.0391172,0.0237015,0.0106701,0.00618333,"ds0."
7473381.688,4842870.996,5.31,"z6",70,2,2004,"bt6.",0.21842,11.273,0.30303,0.457261,0.222939,0.0776892,0.0390279,0.0236453,0.0106445,0.00616808,"ds0."
7475274.076,4841524.952,5.31,"z2",60,2,2001,"bt6.",0.215709,11.518,0.297758,0.446656,0.225536,0.0799568,0.0403085,0.024561,0.0110806,0.00642737,"ds0."
7475341.644,4841470.512,5.33,"z2",51,2,1989,"bt6.",0.215339,11.5008,0.297186,0.445804,0.225242,0.0798647,0.0402634,0.0245323,0.0110674,0.00641948,"ds0."
7473571.54,4842617.036,5.34,"z5",55,1,1990,"bt6.",0.221125,10.0165,0.315925,0.484339,0.201858,0.0662057,0.0329447,0.0196728,0.00882205,0.00512694,"ds0."
7474535.956,4841861.432,5.34,"z2",30,1,1992,"bt6.",0.215155,11.4923,0.2969,0.445378,0.225096,0.0798186,0.0402408,0.0245179,0.0110608,0.00641553,"ds0."
7473352.704,4842827.192,5.36,"z6",43,2,2006,"bt6.",0.217468,11.2305,0.301558,0.455046,0.222191,0.0774597,0.0389162,0.023575,0.0106125,0.00614903,"ds0."
7476313.324,4841153.832,5.36,"z2",48,2,2011,"bt6.",0.214785,11.4751,0.296329,0.444526,0.224802,0.0797265,0.0401957,0.0244891,0.0110477,0.00640764,"ds0."
7476368.948,4841117.14,5.39,"z2",39,2,2003,"bt6.",0.214231,11.4494,0.295472,0.44325,0.224361,0.0795883,0.040128,0.024446,0.0110279,0.00639581,"ds0."
7473280.76,4842839.74,5.4,"z6",43,2,2000,"bt6.",0.216707,11.1964,0.300382,0.453277,0.221593,0.0772759,0.0388268,0.0235188,0.0105869,0.00613379,"ds0."
7473398.692,4842690.744,5.42,"z8",60,2,1999,"bt6.",0.21426,11.3764,0.295704,0.444155,0.223467,0.0790117,0.0398101,0.0242213,0.0109213,0.00633199,"ds0."
7474350.976,4841884.976,5.42,"z2",95,2,2003,"bt6.",0.213677,11.4237,0.294617,0.441975,0.22392,0.07945,0.0400603,0.0244028,0.0110082,0.00638397,"ds0."
7473332.484,4842680.268,5.47,"z8",54,1,1988,"bt6.",0.213332,11.3336,0.294271,0.442016,0.222729,0.0787813,0.0396973,0.0241497,0.0108885,0.0063124,"ds0."
7474375.644,4841812.108,5.47,"z2",52,1,1988,"bt6.",0.212755,11.3808,0.293193,0.439853,0.223186,0.0792195,0.0399474,0.0243309,0.0109753,0.00636424,"ds0."
7474378.04,4841803.85015,5.48,"z2",97,2,1995,"bt6.",0.212571,11.3722,0.292908,0.43943,0.223039,0.0791734,0.0399248,0.0243165,0.0109687,0.0063603,"ds0."
7476203.68,4841020.76,5.52,"z2",90,2,1999,"bt6.",0.211835,11.338,0.291771,0.437735,0.222451,0.0789889,0.0398344,0.024259,0.0109423,0.00634452,"ds0."
7473459.716,4842436.364,5.55,"z5",54,2,2010,"bt6.",0.216762,9.8478,0.309137,0.473797,0.198635,0.0652877,0.0325072,0.0194097,0.00870466,0.00505834,"ds0."
7475533.72,4841139.144,5.58,"z2",60,2,1990,"bt6.",0.210731,11.2867,0.29007,0.435199,0.221569,0.0787122,0.0396989,0.0241726,0.0109028,0.00632087,"ds0."
7475077.44,4841176.584,5.71,"z2",72,2,1991,"bt6.",0.208348,11.1757,0.286397,0.429724,0.21966,0.0781125,0.0394051,0.0239857,0.0108173,0.00626966,"ds0."
7475550.5,4840902.504,5.8,"z2",202,2,1994,"bt6.",0.206704,11.0991,0.283868,0.425953,0.21834,0.0776975,0.0392018,0.0238563,0.0107582,0.00623426,"ds0."
7475214.212,4840708.888,6.09,"z2",116,2,1995,"bt6.",0.201449,10.8536,0.275801,0.41392,0.2141,0.0763626,0.0385477,0.0234407,0.0105681,0.00612062,"ds0."
7475217.128,4840649.472,6.14,"z2",55,1,1991,"bt6.",0.20055,10.8115,0.274425,0.411866,0.213371,0.0761331,0.0384352,0.0233693,0.0105355,0.00610111,"ds0."
7475774.855,4840372.41,6.24,"z2",48,2,2006,"bt6.",0.19876,10.7277,0.271684,0.407776,0.211917,0.0756746,0.0382105,0.0232267,0.0104703,0.00606218,"ds0."
7475809.508,4840297.24,6.31,"z2",45,1,1990,"bt6.",0.197512,10.6692,0.269777,0.404928,0.210901,0.0753543,0.0380535,0.0231271,0.0104248,0.006035,"ds0."
7475330.804,4840412.704,6.33,"z2",50,1,1991,"bt6.",0.197156,10.6525,0.269233,0.404117,0.210611,0.0752628,0.0380087,0.0230987,0.0104119,0.00602724,"ds0."
7475293.36,4840297.348,6.45,"z2",43,2,2000,"bt6.",0.195031,10.5528,0.265989,0.399275,0.208877,0.0747153,0.0377403,0.0229285,0.0103341,0.00598084,"ds0."
7474961.296,4840423.244,6.45,"z2",90,2,2001,"bt6.",0.195031,10.5528,0.265989,0.399275,0.208877,0.0747153,0.0377403,0.0229285,0.0103341,0.00598084,"ds0."
7475648.52,4840139.84,6.5,"z2",43,1,1991,"bt6.",0.19415,10.5114,0.264646,0.397269,0.208156,0.0744876,0.0376287,0.0228578,0.0103018,0.00596157,"ds0."
7474781.476,4840420.216,6.52,"z2",41,2,2003,"bt6.",0.193799,10.4949,0.26411,0.396469,0.207868,0.0743967,0.0375841,0.0228296,0.010289,0.00595388,"ds0."
7474949.3,4840211.42,6.65,"z2",43,2,2001,"bt6.",0.191524,10.3879,0.260647,0.391296,0.206002,0.0738069,0.037295,0.0226464,0.0102053,0.005904,"ds0."
7474988.76,4840073.756,6.76,"z2",40,2,1990,"bt6.",0.189615,10.298,0.257744,0.38696,0.204431,0.0733098,0.0370513,0.0224922,0.0101349,0.00586202,"ds0."
7475176.096,4839948.76,6.82,"z6",69,2,1988,"bt6.",0.190491,10.0148,0.260221,0.392782,0.200606,0.0707985,0.0356724,0.0215417,0.00968855,0.00560004,"ds0."
7476160.2,4839627.24005,6.89,"z6",43,2,1992,"bt6.",0.189255,9.95858,0.258345,0.389951,0.199597,0.0704854,0.0355198,0.0214465,0.00964533,0.00557442,"ds0."
7476160.2,4839627.24005,6.89,"z6",40,1,1992,"bt6.",0.189255,9.95858,0.258345,0.389951,0.199597,0.0704854,0.0355198,0.0214465,0.00964533,0.00557442,"ds0."
7475595.485,4839745.36995,6.9,"z2",66,2,1988,"bt6.",0.187206,10.1844,0.254087,0.381496,0.202442,0.07268,0.0367425,0.0222969,0.0100458,0.0058089,"ds0."
7475595.485,4839745.36995,6.9,"z2",70,2,1990,"bt6.",0.187206,10.1844,0.254087,0.381496,0.202442,0.07268,0.0367425,0.0222969,0.0100458,0.0058089,"ds0."
7475265.108,4839751.12,6.98,"z6",38,2,1990,"bt6.",0.187674,9.88669,0.255948,0.386337,0.198305,0.0700842,0.0353243,0.0213244,0.00958996,0.00554163,"ds0."
7475220.04,4839751.12,6.99,"z6",43,2,2002,"bt6.",0.187499,9.87872,0.255683,0.385937,0.198162,0.0700397,0.0353026,0.0213109,0.00958382,0.00553799,"ds0."
7475261.072,4839716.144,7.02,"z6",56,2,1988,"bt6.",0.186975,9.85487,0.25489,0.38474,0.197733,0.0699064,0.0352376,0.0212703,0.00956543,0.0055271,"ds0."
7475175.868,4839733.856,7.02,"z6",110,2,2012,"bt6.",0.186975,9.85487,0.25489,0.38474,0.197733,0.0699064,0.0352376,0.0212703,0.00956543,0.0055271,"ds0."
7475086.632,4839741.928,7.04,"z6",48,1,1990,"bt6.",0.186626,9.83899,0.254361,0.383943,0.197447,0.0698176,0.0351943,0.0212433,0.00955318,0.00551985,"ds0."
7475028.805,4839674.84985,7.13,"z6",38,2,1997,"bt6.",0.185064,9.7678,0.251997,0.380376,0.196164,0.069419,0.035,0.0211222,0.00949822,0.00548731,"ds0."
7475250.088,4839588.344,7.14,"z6",131,2,1988,"bt6.",0.184891,9.75991,0.251735,0.379981,0.196022,0.0693748,0.0349785,0.0211087,0.00949213,0.00548371,"ds0."
7475208.64,4839489.2851,7.25,"z6",51,1,1988,"bt6.",0.182998,9.67355,0.248875,0.375664,0.194464,0.0688902,0.0347422,0.0209614,0.00942535,0.00544418,"ds0."
7475208.64,4839489.2851,7.25,"z6",132,2,1994,"bt6.",0.182998,9.67355,0.248875,0.375664,0.194464,0.0688902,0.0347422,0.0209614,0.00942535,0.00544418,"ds0."
7475253.228,4839449.724,7.27,"z6",54,2,2002,"bt6.",0.182656,9.65792,0.248358,0.374884,0.194182,0.0688023,0.0346994,0.0209348,0.00941325,0.00543703,"ds0."
7475510.4,4839161.168,7.48,"z2",50,1,2001,"bt6.",0.177495,9.72477,0.239413,0.359554,0.194348,0.0701112,0.0354826,0.0215016,0.0096832,0.00559306,"ds0."
7475533.944,4839104.668,7.53,"z2",54,1,1999,"bt6.",0.176679,9.68602,0.238185,0.357717,0.193663,0.0698931,0.0353757,0.0214341,0.00965248,0.0055748,"ds0."
7475192.688,4839180.228,7.55,"z7",46,2,2000,"bt6.",0.177656,9.48862,0.240565,0.362779,0.190953,0.0680394,0.0343546,0.0207335,0.00932415,0.00538329,"ds0."
7475851.66,4838822.052,7.74,"z2",43,2,1997,"bt6.",0.17329,9.52486,0.233094,0.350098,0.190805,0.0689834,0.0349294,0.0211531,0.00952446,0.00549873,"ds0."
7475998.56,4838629.36485,7.9,"z6",38,2,2000,"bt6.",0.172168,9.17733,0.232583,0.351067,0.185462,0.0660822,0.0333729,0.0201094,0.00903933,0.00521605,"ds0."
7475217.72,4838799.79,7.91,"z7",60,1,2003,"bt6.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475217.72,4838799.79,7.91,"z7",56,1,1991,"bt6.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475217.72,4838799.79,7.91,"z7",58,1,1988,"bt6.",0.17177,9.21647,0.231729,0.349458,0.186027,0.0664952,0.0336005,0.0202636,0.00911108,0.00525731,"ds0."
7475700.312,4838581.084,8.01,"z2",54,2,1996,"bt6.",0.169026,9.32154,0.226707,0.340536,0.187187,0.0678296,0.0343632,0.020797,0.00936234,0.00540249,"ds0."
7475814.015,4837623.615,8.93,"z2",40,1,1997,"bt6.",0.1553,8.6628,0.2063,0.30995,0.175359,0.0640423,0.0325039,0.0196312,0.00883228,0.00508855,"ds0."
7475093.636,4844095.356,3.22,"z2",56,1,1985,"bt5.",0.253347,13.248,0.356669,0.534264,0.254736,0.0890557,0.0447619,0.0274136,0.012389,0.00721441,"ds0."
7475030.03,4844113.0651,3.25,"z2",62,1,1982,"bt5.",0.25285,13.2253,0.355882,0.533096,0.254359,0.0889388,0.0447048,0.0273768,0.0123721,0.00720421,"ds0."
7475422.43,4843786.275,3.25,"z5",34,1,1985,"bt5.",0.263962,11.6507,0.38331,0.589011,0.232773,0.0749273,0.0370925,0.0221742,0.00993952,0.00578145,"ds0."
7475030.03,4844113.0651,3.25,"z2",60,2,1980,"bt5.",0.25285,13.2253,0.355882,0.533096,0.254359,0.0889388,0.0447048,0.0273768,0.0123721,0.00720421,"ds0."
7475117.732,4843980.592,3.29,"z2",38,1,1979,"bt5.",0.252183,13.195,0.354828,0.531531,0.253853,0.088782,0.0446281,0.0273275,0.0123494,0.00719053,"ds0."
7475133.308,4843873.004,3.36,"z5",88,1,1983,"bt5.",0.261855,11.5713,0.379967,0.583817,0.231282,0.0745098,0.0368943,0.0220543,0.00988594,0.00575001,"ds0."
7475644.26,4843404.104,3.45,"z6",72,1,1981,"bt5.",0.253248,12.8155,0.357456,0.539024,0.249704,0.0858578,0.0430001,0.0261548,0.0117885,0.00685173,"ds0."
7476090.54,4843182.82495,3.47,"z8",60,1,1978,"bt5.",0.249946,13.0067,0.351449,0.527249,0.251194,0.0876226,0.0440195,0.0269083,0.0121518,0.00707087,"ds0."
7474990.444,4843838.908,3.48,"z5",81,2,1980,"bt5.",0.259523,11.4832,0.376268,0.578073,0.229627,0.0740464,0.0366742,0.0219213,0.00982647,0.00571512,"ds0."
7478328.25,4843055.00495,3.51,"z5",63,2,1980,"bt5.",0.258935,11.4609,0.375336,0.576625,0.22921,0.0739293,0.0366186,0.0218877,0.00981144,0.0057063,"ds0."
7475600.345,4843305.13,3.56,"z6",70,2,1987,"bt5.",0.251298,12.7299,0.35438,0.534409,0.248233,0.0854114,0.0427832,0.0260172,0.0117257,0.0068141,"ds0."
7475511.076,4843345.812,3.57,"z6",91,1,1980,"bt5.",0.251119,12.722,0.354099,0.533986,0.248099,0.0853705,0.0427633,0.0260046,0.01172,0.00681065,"ds0."
7475354.124,4843397.044,3.61,"z6",45,1,1976,"bt5.",0.250403,12.6905,0.352971,0.532293,0.247558,0.0852062,0.0426835,0.025954,0.0116969,0.00679681,"ds0."
7474668.468,4843942.94,3.63,"z2",100,1,1981,"bt5.",0.246377,12.93,0.34566,0.517915,0.249427,0.0874094,0.0439566,0.0268958,0.0121512,0.00707095,"ds0."
7474881.776,4843733.276,3.63,"z5",80,2,1984,"bt5.",0.256563,11.3712,0.37158,0.570789,0.227523,0.0734561,0.0363939,0.0217519,0.00975074,0.0056707,"ds0."
7474620.488,4843944.956,3.67,"z8",80,2,1976,"bt5.",0.246463,12.8488,0.345956,0.519073,0.248539,0.0868025,0.0436188,0.0266515,0.0120341,0.00699994,"ds0."
7475478.564,4843234.828,3.68,"z6",68,1,1984,"bt5.",0.249143,12.6351,0.350986,0.529314,0.246605,0.0849168,0.0425428,0.0258649,0.0116562,0.00677244,"ds0."
7475302.104,4843330.68,3.69,"z6",104,1,1976,"bt5.",0.248962,12.6272,0.350701,0.528887,0.246469,0.0848752,0.0425226,0.0258521,0.0116503,0.00676894,"ds0."
7474973.692,4843561.544,3.7,"z5",55,2,1985,"bt5.",0.255166,11.3183,0.369369,0.567356,0.226527,0.0731768,0.0362612,0.0216718,0.00971492,0.00564969,"ds0."
7475378.9,4843278.48,3.7,"z6",86,1,1985,"bt5.",0.248781,12.6192,0.350416,0.52846,0.246332,0.0848336,0.0425024,0.0258392,0.0116445,0.00676543,"ds0."
7475351.548,4843264.58,3.72,"z8",71,1,1976,"bt5.",0.24558,12.8088,0.344566,0.517004,0.247865,0.0865941,0.043517,0.0265863,0.0120042,0.00698194,"ds0."
7474910.976,4843571.748,3.73,"z5",72,1,1976,"bt5.",0.254565,11.2955,0.368418,0.565878,0.226098,0.0730564,0.036204,0.0216372,0.00969947,0.00564063,"ds0."
7475149.636,4843371.036,3.75,"z6",91,1,1982,"bt5.",0.247874,12.5793,0.348988,0.526317,0.245645,0.0846248,0.0424009,0.0257749,0.0116151,0.00674786,"ds0."
7475085.9,4843384.10505,3.77,"z6",73,1,1980,"bt5.",0.24751,12.5633,0.348415,0.525457,0.245369,0.0845409,0.0423601,0.0257491,0.0116033,0.0067408,"ds0."
7475435.852,4843146.084,3.78,"z8",90,1,1981,"bt5.",0.244516,12.7605,0.342891,0.514509,0.247051,0.0863424,0.043394,0.0265075,0.011968,0.0069602,"ds0."
7475072.956,4843380.9,3.78,"z6",82,1,1980,"bt5.",0.247328,12.5552,0.348129,0.525027,0.245231,0.0844989,0.0423397,0.0257362,0.0115974,0.00673727,"ds0."
7474818.032,4843577.232,3.79,"z5",30,1,1980,"bt5.",0.253357,11.2497,0.366508,0.562912,0.225237,0.0728144,0.036089,0.0215678,0.00966843,0.00562243,"ds0."
7475094.032,4843347.72,3.8,"z6",64,1,1978,"bt5.",0.246963,12.5392,0.347555,0.524165,0.244954,0.0844147,0.0422988,0.0257103,0.0115856,0.00673019,"ds0."
7475482.712,4843071.2,3.82,"z8",84,2,1984,"bt5.",0.243803,12.7281,0.34177,0.51284,0.246506,0.0861736,0.0433115,0.0264547,0.0119438,0.00694563,"ds0."
7474988.2,4843402.428,3.82,"z6",58,1,1982,"bt5.",0.246597,12.523,0.34698,0.523302,0.244676,0.0843304,0.0422578,0.0256843,0.0115738,0.00672309,"ds0."
7474293.128,4844039.852,3.85,"z2",77,2,1983,"bt5.",0.242504,12.7529,0.339561,0.508854,0.246459,0.0864873,0.0435055,0.0266061,0.0120181,0.00699079,"ds0."
7475259.504,4843155.556,3.86,"z5",39,1,1981,"bt5.",0.251941,11.196,0.36427,0.559435,0.224224,0.07253,0.0359539,0.0214862,0.00963197,0.00560105,"ds0."
7474632.144,4843658.588,3.86,"z5",60,1,1977,"bt5.",0.251941,11.196,0.36427,0.559435,0.224224,0.07253,0.0359539,0.0214862,0.00963197,0.00560105,"ds0."
7474226.452,4844111.112,3.86,"z2",54,2,1980,"bt5.",0.242326,12.7447,0.339282,0.508439,0.246322,0.0864449,0.0434847,0.0265928,0.012012,0.00698711,"ds0."
7474179.51,4844160.86495,3.87,"z2",42,1,1987,"bt5.",0.242148,12.7366,0.339002,0.508023,0.246186,0.0864023,0.0434639,0.0265794,0.0120059,0.00698341,"ds0."
7474966.228,4843346.82,3.87,"z6",68,2,1983,"bt5.",0.24568,12.4827,0.345538,0.521139,0.24398,0.0841187,0.0421549,0.0256191,0.011544,0.00670529,"ds0."
7474612.036,4843652.548,3.88,"z5",60,1,1981,"bt5.",0.251535,11.1806,0.363629,0.558439,0.223934,0.0724484,0.0359151,0.0214627,0.0096215,0.00559492,"ds0."
7474764.432,4843499.732,3.88,"z8",78,1,1979,"bt5.",0.24273,12.6793,0.340081,0.510326,0.245683,0.085919,0.0431871,0.0263751,0.0119073,0.00692366,"ds0."
7475257.264,4843125.512,3.89,"z5",86,2,1979,"bt5.",0.251332,11.1729,0.363308,0.55794,0.223789,0.0724075,0.0358957,0.021451,0.00961626,0.00559185,"ds0."
7474651.635,4843582.09515,3.9,"z8",64,1,1980,"bt5.",0.242371,12.663,0.339517,0.509485,0.245408,0.0858337,0.0431454,0.0263484,0.0118951,0.00691631,"ds0."
7474748.74,4843499.284,3.9,"z8",60,2,1979,"bt5.",0.242371,12.663,0.339517,0.509485,0.245408,0.0858337,0.0431454,0.0263484,0.0118951,0.00691631,"ds0."
7474461.784,4843757.488,3.91,"z5",87,1,1983,"bt5.",0.250925,11.1574,0.362665,0.556942,0.223497,0.0723256,0.0358568,0.0214275,0.00960576,0.00558569,"ds0."
7475225.872,4843120.576,3.91,"z5",87,2,1982,"bt5.",0.250925,11.1574,0.362665,0.556942,0.223497,0.0723256,0.0358568,0.0214275,0.00960576,0.00558569,"ds0."
7474169.452,4844094.968,3.92,"z2",50,1,1986,"bt5.",0.241255,12.6957,0.337599,0.505938,0.2455,0.0861891,0.0433595,0.0265125,0.0119752,0.0069649,"ds0."
7474995.376,4843273.956,3.92,"z8",46,1,1982,"bt5.",0.242011,12.6467,0.338952,0.508644,0.245132,0.0857483,0.0431037,0.0263217,0.0118828,0.00690895,"ds0."
7474729.232,4843475.516,3.93,"z6",65,2,1986,"bt5.",0.244575,12.4339,0.343802,0.518533,0.243141,0.0838632,0.0420307,0.0255405,0.0115081,0.00668381,"ds0."
7474736.184,4843460.496,3.93,"z6",60,1,1980,"bt5.",0.244575,12.4339,0.343802,0.518533,0.243141,0.0838632,0.0420307,0.0255405,0.0115081,0.00668381,"ds0."
7474762.864,4843441.212,3.93,"z6",74,1,1978,"bt5.",0.244575,12.4339,0.343802,0.518533,0.243141,0.0838632,0.0420307,0.0255405,0.0115081,0.00668381,"ds0."
7474415.34,4843763.93485,3.94,"z5",80,1,1987,"bt5.",0.250314,11.1342,0.3617,0.555443,0.22306,0.0722025,0.0357982,0.0213922,0.00958998,0.00557644,"ds0."
7474912.864,4843254,3.98,"z8",72,1,1978,"bt5.",0.240929,12.5975,0.337252,0.506112,0.244301,0.0854911,0.042978,0.0262413,0.011846,0.00688677,"ds0."
7474901.652,4843255.344,3.99,"z8",65,2,1979,"bt5.",0.240749,12.5893,0.336968,0.505689,0.244162,0.085448,0.0429569,0.0262278,0.0118398,0.00688306,"ds0."
7478033.964,4842491.576,3.99,"z5",59,2,1980,"bt5.",0.249292,11.0954,0.360087,0.552937,0.222328,0.0719966,0.0357004,0.0213331,0.00956358,0.00556097,"ds0."
7474763.536,4843323.504,4.02,"z6",100,1,1986,"bt5.",0.242909,12.3604,0.341186,0.514604,0.241872,0.083477,0.041843,0.0254217,0.0114539,0.00665138,"ds0."
7474730.352,4843321.712,4.04,"z6",95,1,1986,"bt5.",0.242537,12.344,0.340603,0.513729,0.241589,0.0833907,0.0418011,0.0253951,0.0114418,0.00664413,"ds0."
7474560.844,4843462.908,4.05,"z6",66,2,1985,"bt5.",0.242351,12.3358,0.340311,0.51329,0.241447,0.0833475,0.0417801,0.0253818,0.0114358,0.00664051,"ds0."
7474559.048,4843456.628,4.05,"z6",97,1,1985,"bt5.",0.242351,12.3358,0.340311,0.51329,0.241447,0.0833475,0.0417801,0.0253818,0.0114358,0.00664051,"ds0."
7477335.98,4842369.716,4.05,"z5",73,1,1980,"bt5.",0.248061,11.0486,0.358146,0.549922,0.221445,0.0717483,0.0355823,0.0212619,0.00953175,0.00554231,"ds0."
7477573.424,4842372.408,4.06,"z5",54,1,1980,"bt5.",0.247856,11.0408,0.357822,0.549419,0.221298,0.0717067,0.0355626,0.02125,0.00952642,0.00553919,"ds0."
7477673.2,4842373.976,4.06,"z5",70,1,1984,"bt5.",0.247856,11.0408,0.357822,0.549419,0.221298,0.0717067,0.0355626,0.02125,0.00952642,0.00553919,"ds0."
7477161.312,4842365.68,4.06,"z5",78,1,1985,"bt5.",0.247856,11.0408,0.357822,0.549419,0.221298,0.0717067,0.0355626,0.02125,0.00952642,0.00553919,"ds0."
7477602.348,4842372.856,4.06,"z5",61,1,1981,"bt5.",0.247856,11.0408,0.357822,0.549419,0.221298,0.0717067,0.0355626,0.02125,0.00952642,0.00553919,"ds0."
7477087.096,4842363.496,4.06,"z5",38,1,1985,"bt5.",0.247856,11.0408,0.357822,0.549419,0.221298,0.0717067,0.0355626,0.02125,0.00952642,0.00553919,"ds0."
7476982.16,4842361.252,4.07,"z5",45,1,1986,"bt5.",0.24765,11.033,0.357498,0.548915,0.22115,0.0716652,0.0355429,0.0212381,0.0095211,0.00553607,"ds0."
7477730.82,4842370.836,4.07,"z5",57,2,1982,"bt5.",0.24765,11.033,0.357498,0.548915,0.22115,0.0716652,0.0355429,0.0212381,0.0095211,0.00553607,"ds0."
7477602.124,4842356.712,4.07,"z5",74,1,1983,"bt5.",0.24765,11.033,0.357498,0.548915,0.22115,0.0716652,0.0355429,0.0212381,0.0095211,0.00553607,"ds0."
7474032.708,4844013.688,4.08,"z2",84,2,1982,"bt5.",0.238379,12.5639,0.333081,0.499224,0.243283,0.0854995,0.0430221,0.026296,0.0118758,0.00690509,"ds0."
7477204.14,4842333.62,4.09,"z8",47,1,1985,"bt5.",0.238934,12.5067,0.334121,0.501448,0.242766,0.0850155,0.0427456,0.0260927,0.0117778,0.00684581,"ds0."
7477192.48,4842308.732,4.11,"z8",70,1,1976,"bt5.",0.23857,12.4901,0.333549,0.500597,0.242485,0.0849286,0.0427031,0.0260655,0.0117654,0.00683832,"ds0."
7474035.81,4843920.61515,4.13,"z2",48,1,1985,"bt5.",0.237474,12.5223,0.331662,0.497113,0.242584,0.085282,0.0429156,0.0262278,0.0118445,0.00688623,"ds0."
7474035.81,4843920.61515,4.13,"z2",63,2,1976,"bt5.",0.237474,12.5223,0.331662,0.497113,0.242584,0.085282,0.0429156,0.0262278,0.0118445,0.00688623,"ds0."
7476664.224,4842321.792,4.15,"z5",39,1,1980,"bt5.",0.246001,10.9702,0.354899,0.544878,0.219965,0.0713316,0.0353843,0.0211424,0.00947834,0.00551101,"ds0."
7474391.336,4843459.656,4.17,"z6",100,1,1980,"bt5.",0.24011,12.2368,0.336797,0.508014,0.239736,0.0828263,0.0415266,0.0252215,0.0113627,0.00659677,"ds0."
7473779.448,4844187.1,4.19,"z2",80,1,1981,"bt5.",0.236384,12.4723,0.329954,0.494573,0.241741,0.0850197,0.0427872,0.0261455,0.0118067,0.00686351,"ds0."
7476652.116,4842282.78,4.19,"z5",34,1,1984,"bt5.",0.245174,10.9388,0.353596,0.542854,0.21937,0.071164,0.0353046,0.0210943,0.00945686,0.00549843,"ds0."
7477789.344,4842255.356,4.19,"z2",47,1,1980,"bt5.",0.236384,12.4723,0.329954,0.494573,0.241741,0.0850197,0.0427872,0.0261455,0.0118067,0.00686351,"ds0."
7476845.164,4842224.484,4.22,"z2",80,1,1986,"bt5.",0.235838,12.4472,0.329098,0.493301,0.241319,0.084888,0.0427228,0.0261042,0.0117878,0.00685212,"ds0."
7477031.608,4842191.948,4.24,"z2",60,1,1976,"bt5.",0.235473,12.4305,0.328527,0.492452,0.241036,0.0848001,0.0426798,0.0260766,0.0117752,0.0068445,"ds0."
7473850.596,4843970.74,4.25,"z5",52,1,1985,"bt5.",0.243931,10.8914,0.351638,0.539813,0.218475,0.0709117,0.0351846,0.0210219,0.00942453,0.00547949,"ds0."
7477067.625,4842179.1401,4.25,"z2",82,1,1985,"bt5.",0.235291,12.4221,0.328241,0.492027,0.240895,0.0847561,0.0426582,0.0260628,0.0117688,0.00684069,"ds0."
7473879.87,4843901.40505,4.27,"z5",53,1,1976,"bt5.",0.243516,10.8756,0.350985,0.538798,0.218176,0.0708273,0.0351445,0.0209977,0.00941372,0.00547316,"ds0."
7476929.99,4842125.89495,4.31,"z2",61,1,1981,"bt5.",0.234195,12.3717,0.326525,0.489475,0.240045,0.0844913,0.0425287,0.0259798,0.0117307,0.00681778,"ds0."
7476446.508,4842202.008,4.31,"z8",60,1,1985,"bt5.",0.234905,12.3231,0.327808,0.492043,0.239655,0.084051,0.0422742,0.0257914,0.0116398,0.00676283,"ds0."
7478039.792,4842159.8,4.32,"z2",90,1,1985,"bt5.",0.234012,12.3633,0.326239,0.489049,0.239903,0.0844471,0.042507,0.0259659,0.0117244,0.00681396,"ds0."
7473743.572,4843985.092,4.33,"z2",60,2,1982,"bt5.",0.233829,12.3549,0.325952,0.488623,0.239761,0.0844028,0.0424853,0.0259521,0.011718,0.00681013,"ds0."
7476135.5,4842257.88485,4.33,"z5",30,1,1980,"bt5.",0.242269,10.828,0.349022,0.53575,0.217276,0.0705737,0.0350239,0.020925,0.00938122,0.00545412,"ds0."
7478214.365,4842173.6199,4.34,"z2",60,1,1977,"bt5.",0.233646,12.3465,0.325666,0.488197,0.239619,0.0843585,0.0424636,0.0259382,0.0117116,0.0068063,"ds0."
7478214.365,4842173.6199,4.34,"z2",72,1,1984,"bt5.",0.233646,12.3465,0.325666,0.488197,0.239619,0.0843585,0.0424636,0.0259382,0.0117116,0.0068063,"ds0."
7476936.872,4842068.1,4.37,"z2",72,1,1977,"bt5.",0.233096,12.3212,0.324805,0.486918,0.239192,0.0842254,0.0423985,0.0258964,0.0116925,0.00679479,"ds0."
7475791.57,4842319.37005,4.38,"z5",42,1,1976,"bt5.",0.241227,10.7883,0.347385,0.533206,0.216525,0.0703615,0.034923,0.0208641,0.00935404,0.0054382,"ds0."
7478048.988,4842097.4,4.38,"z2",62,2,1978,"bt5.",0.232912,12.3128,0.324518,0.486491,0.239049,0.084181,0.0423768,0.0258825,0.0116861,0.00679095,"ds0."
7476938.104,4842021.632,4.42,"z2",56,1,1983,"bt5.",0.232178,12.279,0.32337,0.484783,0.238478,0.084003,0.0422896,0.0258267,0.0116605,0.00677556,"ds0."
7475004.796,4842649.98,4.43,"z5",31,1,1985,"bt5.",0.240184,10.7484,0.345745,0.530659,0.215771,0.0701488,0.0348218,0.0208031,0.00932678,0.00542224,"ds0."
